regulator,account_holder,account_type,account_status,operator_id,permit_id,installation_name,first_year,last_year,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,cumulative_emissions,cumulative_surrenders,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,nace_code,nace_description,regulated_activity,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026,cps_scope,cps_scope_rule
OPRED,CNR International (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000447,UK-D-IN-13153,Tiffany Platform,2021,,172478.0,169604.0,172991.0,174495.0,689568,689568,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,75714,75714,75714,75714,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Chrysaor (U.K.) Britannia Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000448,UK-D-IN-13141,Britannia,2021,,300897.0,302961.0,292767.0,263615.0,1160240,1160240,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,85539,85539,85539,85539,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Chrysaor Petroleum Company U.K. Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000449,UK-D-IN-13154,Judy Offshore Platform Complex,2021,,193274.0,195702.0,213671.0,168847.0,771494,771494,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,55623,55623,55623,55623,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Dana Petroleum (E&P) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000450,UK-D-IN-13159,"Triton Floating Production, Storage and Offload Vessel",2021,,151665.0,140615.0,140493.0,115499.0,548272,548272,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,31051,31051,31051,31051,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Dana Petroleum (E&P) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000451,UK-D-IN-13455,Western Isles FPSO,2021,2024,94752.0,82317.0,85808.0,36072.0,298949,298949,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000452,UK-D-IN-13351,Armada Kraken FPSO,2021,,264519.0,272228.0,229572.0,225816.0,992135,992135,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,86329,86329,86329,86329,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000453,UK-D-IN-13164,Heather Alpha,2021,2023,19244.0,16848.0,11987.0,,48079,48079,A,A,A,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000454,UK-D-IN-13162,Kittiwake Alpha,2021,,64734.0,58676.0,65312.0,66408.0,255130,255130,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,5880,5880,5880,5880,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000455,UK-D-IN-13685,Magnus,2021,,238108.0,242482.0,254969.0,242198.0,977757,977757,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,25949,25949,25949,25949,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000456,DTI1013,Northern Producer Floating Production Facility,2021,2021,5711.0,,,,5711,5711,A,,A,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,EnQuest Heather Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000457,DTI8900,Thistle A,2021,2022,2991.0,1889.0,,,4880,4880,A,A,,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Equinor UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000458,UK-D-IN-13263,Mariner PDQ,2021,,134860.0,112574.0,118079.0,149374.0,514887,514887,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,45110,45110,45110,45110,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Equinor UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000459,UK-D-IN-13267,Mariner FSU,2021,,13351.0,15049.0,14820.0,14207.0,57427,57427,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,2266,2266,2266,2266,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Ithaca Energy (UK) Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000460,UK-D-IN-13348,FPF1,2021,,120687.0,113344.0,106305.0,72220.0,412556,412556,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,36349,36349,36349,36349,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000461,UK-D-IN-13832,Brae Alpha,2021,,235123.0,212237.0,193637.0,191219.0,832216,832216,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,22519,26263,22519,22519,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000462,UK-D-IN-13833,East Brae,2021,,93428.0,105316.0,107856.0,112881.0,419481,419481,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,30483,30483,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Ithaca (NE) E&P Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000463,UK-D-IN-13688,Cygnus Alpha Platform,2021,,22714.0,58505.0,67165.0,66952.0,215336,215336,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,11569,11569,11569,11569,CPS_NOT_APPLICABLE,R2_offshore
OPRED,ONE-DYAS UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000464,UK-D-IN-13590,"Sean PP, PD",2021,,63746.0,56293.0,51734.0,33298.0,205071,205071,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,9010,9010,9010,9010,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000465,UK-D-IN-13180,Cleeton,2021,,12943.0,12669.0,8705.0,3912.0,38229,38229,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000466,DTI1900,Indefatigable 49/23A,2021,2021,1417.0,,,,1417,1417,A,,A,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000467,DTI2000,Leman 49/27A,2021,2021,1340.0,,,,1340,1340,A,,A,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000468,DTI4400,Ravenspurn North,2021,2021,775.0,,,,775,775,A,,A,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000469,UK-D-IN-13184,Trent,2021,,344.0,225.0,263.0,8.0,840,840,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Premier Oil E&P UK Ltd,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000470,DTI9999,Balmoral FPV,2021,2021,13284.0,,,,13284,13284,A,,A,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Premier Oil UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000471,UK-D-IN-13433,BW Catcher,2021,,156756.0,149101.0,147146.0,145842.0,598845,598845,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,30528,30528,30528,30528,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Premier Oil UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000472,UK-D-IN-13218,Solan,2021,,32003.0,35350.0,33159.0,29428.0,129940,129940,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,7261,7261,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol North Sea Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000473,UK-D-IN-13204,Fulmar Alpha,2021,,78433.0,75711.0,69642.0,65818.0,289604,289604,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000474,UK-D-IN-13199,Auk Alpha,2021,,50141.0,39614.0,35403.0,30100.0,155258,155258,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,20801,20801,20801,20801,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000475,UK-D-IN-13200,Bleo Holm FPSO,2021,,122446.0,82439.0,104740.0,102819.0,412444,412444,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,12365,16564,12365,12365,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000476,UK-D-IN-13202,Claymore Alpha,2021,,152661.0,192993.0,179196.0,188942.0,713792,713792,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,64403,64403,64403,64403,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000477,UK-D-IN-13203,Clyde Alpha,2021,,121131.0,99394.0,55624.0,51660.0,327809,327809,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,34070,34070,34070,34070,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000478,UK-D-IN-13205,Montrose Alpha,2021,,125438.0,133144.0,124532.0,114507.0,497621,497621,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,51756,0,51756,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000479,UK-D-IN-13206,Piper Bravo,2021,,243141.0,191329.0,186890.0,175894.0,797254,797254,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,45284,0,45284,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Serica Energy (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000480,UK-D-IN-13653,Bruce,2021,,208882.0,218567.0,179447.0,200221.0,807117,807117,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,46953,46953,46953,46953,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000481,UK-D-IN-13189,Brent Charlie,2021,2023,103294.0,33537.0,23847.0,,160678,160678,A,A,A,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000482,UK-D-IN-13192,Gannet Alpha,2021,,123871.0,99636.0,113492.0,117000.0,453999,453999,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,17374,17374,17374,17374,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000483,UK-D-IN-13193,Leman Alpha,2021,,118311.0,121577.0,118935.0,127979.0,486802,486802,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,29643,29643,29643,29643,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000484,UK-D-IN-13194,Nelson,2021,,167837.0,183807.0,189335.0,180802.0,721781,721781,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,66036,66036,66036,66036,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000485,DTI8600,Pierce (Hawene Brim),2021,2021,96979.0,,,,96979,96979,A,,A,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000486,UK-D-IN-13197,Shearwater,2021,,225657.0,301410.0,263855.0,187904.0,978826,978826,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,38189,38189,38189,38189,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000487,UK-D-IN-13198,Sole Pit Clipper,2021,,125006.0,136816.0,113191.0,133562.0,508575,514345,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,24916,24916,24916,24916,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Spirit Energy North Sea Oil Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000488,DTI1010,Sevan Hummingbird FPSO,2021,2022,75637.0,11966.0,,,87603,87603,A,A,,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Spirit Energy Production UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000489,UK-D-IN-13167,Morecambe Central Processing Complex,2021,,89204.0,93790.0,87917.0,79357.0,350268,350268,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,13555,13555,13555,13555,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000490,UK-D-IN-13209,Cormorant Alpha,2021,,128511.0,125033.0,131274.0,99879.0,484697,484697,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,28667,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000491,UK-D-IN-13210,Eider Alpha,2021,2024,10686.0,14903.0,13530.0,3197.0,42316,42316,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000492,UK-D-IN-13208,Harding,2021,,86226.0,83114.0,77311.0,83491.0,330142,330142,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,11582,11582,11582,11582,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000493,UK-D-IN-13211,North Cormorant,2021,2025,158381.0,133276.0,116660.0,57420.0,465737,466108,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,49730,49730,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TAQA Bratani Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000494,UK-D-IN-13212,Tern Alpha,2021,2024,180551.0,174868.0,141359.0,45406.0,542184,542184,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TOTALENERGIES E&P NORTH SEA UK LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000495,UK-D-IN-13584,Ailsa FSO,2021,,20412.0,16679.0,12574.0,8796.0,58461,58461,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,123,123,123,123,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TOTALENERGIES E&P NORTH SEA UK LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000496,UK-D-IN-13583,Culzean,2021,,157772.0,164459.0,160573.0,150527.0,633331,633331,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,20942,20942,20942,20942,CPS_NOT_APPLICABLE,R2_offshore
OPRED,NEO Energy Production UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000497,UK-D-IN-13769,Global Producer III,2021,,127746.0,126916.0,116653.0,116576.0,487891,487891,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,32839,42515,32839,32839,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TOTALENERGIES E&P NORTH SEA UK LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000498,UK-D-IN-13171,Gryphon Alpha,2021,,101677.0,114146.0,105598.0,113772.0,435193,435193,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,38773,38773,0,0,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TOTALENERGIES E&P UK LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000499,UK-D-IN-13213,Alwyn North Offshore Platform,2021,,213580.0,232763.0,209553.0,216777.0,872673,872673,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,28439,28439,28439,28439,CPS_NOT_APPLICABLE,R2_offshore
OPRED,TOTALENERGIES E&P UK LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000500,UK-D-IN-13214,Elgin PUQ Offshore Platform,2021,,361652.0,399887.0,374576.0,307885.0,1444000,1444000,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,129615,129615,129615,129615,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Prax Upstream Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000501,UK-D-IN-13586,Aoka Mizu,2021,,121035.0,95148.0,79326.0,72472.0,367981,367981,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,85792,85792,85792,85792,CPS_NOT_APPLICABLE,R2_offshore
SEPA,Ardagh Glass Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000502,UK-S-IN-12388,Ardagh Glass Limited,2021,,69004.0,68847.0,64406.0,67225.0,269482,269482,A,A,A,A,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,41134,41134,41134,41134,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,UOG UTILITIES SUPPLY COMPANY LTD,OPERATOR_HOLDING_ACCOUNT,OPEN,1000503,UK-S-IN-14969,UOG UTILITIES SUPPLY COMPANY LTD,2021,,13296.0,14039.0,13911.0,12150.0,53396,53396,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,2136,2136,2136,2136,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Devonport Royal Dockyard Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000505,UK-S-IN-15147,HM Naval Base Clyde (Faslane),2021,,17377.0,15354.0,11937.0,11755.0,56423,56423,A,A,A,A,8422,Defence activities ,COMBUSTION_OF_FUELS,2381,2381,2381,2381,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000507,UK-S-IN-12375,Shell UK Limited St Fergus Gas Plant,2021,,277290.0,312964.0,291848.0,288075.0,1170177,1170177,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,109115,109115,109115,109115,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,GNI (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000508,UK-S-IN-12403,Brighouse Bay Compressor Station,2021,,47401.0,48624.0,48030.0,54878.0,198933,198933,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,11452,11452,11452,11452,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000509,UK-S-IN-12358,Aberdeen Compressor Station,2021,,37876.0,403.0,15542.0,36246.0,90067,90067,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,5791,5791,5791,5791,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Devonport Royal Dockyard Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000511,UK-S-IN-15148,HM Naval Base Clyde (Coulport),2021,,6666.0,5421.0,4742.0,5875.0,22704,22704,A,A,A,A,8422,Defence activities ,COMBUSTION_OF_FUELS,630,630,630,630,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Whyte and Mackay Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000512,UK-S-IN-12360,Invergordon Grain Distillery,2021,2021,7929.0,,,,7929,7929,A,,,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,INEOS Chemicals Grangemouth Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000514,UK-S-IN-12342,Grangemouth Chemicals,2021,,601917.0,625566.0,458344.0,392867.0,2078694,2078694,A,A,A,A,2014,Manufacture of other organic basic chemicals,PRODUCTION_OF_BULK_CHEMICALS,385463,483242,385463,385463,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,Repsol Resources UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000515,UK-S-IN-12370,Flotta Oil Terminal,2021,,98517.0,88735.0,74690.0,71985.0,333927,333927,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,The Caledonian Cheese Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000516,UK-S-IN-12382,The Caledonian Cheese Company Limited,2021,,10529.0,10273.0,10609.0,9981.0,41392,41392,A,A,A,A,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,William Grant & Sons Distillers Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000517,UK-S-IN-12389,The Girvan Distillery,2021,,68480.0,77403.0,77164.0,75362.0,298409,298409,A,A,A,A,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,9569,9569,12895,12895,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,SSE Thermal Generation (Scotland) Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000518,UK-S-IN-14121,Peterhead Power Station,2021,,1128268.0,1353356.0,619467.0,553086.0,3654177,3654177,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
SEPA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000519,UK-S-IN-12323,Torness Power Station,2021,,6561.0,3586.0,1933.0,2614.0,14694,14694,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
SEPA,UPM-Kymmene (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000520,UK-S-IN-12387,UPM-Kymmene (UK),2021,,13695.0,14031.0,16489.0,13026.0,57241,57241,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,40338,40338,40338,40338,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,GNI (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000522,UK-S-IN-12404,Beattock Compressor Station,2021,,41619.0,40939.0,42983.0,44490.0,170031,170031,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,9736,9736,9736,9736,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,DSM Nutritional Products (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000523,UK-S-IN-12399,DSM Dalry,2021,,106372.0,99941.0,93266.0,86775.0,386354,386354,A,A,A,A,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,39216,39216,30762,30762,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Tarmac Cement Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000524,UK-S-IN-12335,Dunbar Plant,2021,,458919.0,444023.0,458907.0,445190.0,1807039,1808055,A,A,A,A,2351,Manufacture of cement,PRODUCTION_OF_CEMENT_CLINKER,421135,421135,421135,421135,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,Scottish Hydro-Electric Power Distribution Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000525,UK-S-IN-12368,Kirkwall Power Station,2021,,1730.0,471.0,536.0,508.0,3245,3245,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
SEPA,Scottish Hydro-Electric Power Distribution Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000527,UK-S-IN-14159,Lerwick Power Station,2021,,72934.0,59858.0,71021.0,74277.0,278090,278090,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
SEPA,PETROINEOS Manufacturing Scotland Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000529,UK-S-IN-12340,Grangemouth Refining,2021,,774802.0,1019780.0,737907.0,702099.0,3234588,3234589,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,441925,441925,0,0,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,O-I GLASS LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000530,UK-S-IN-12338,O-I Glass Limited,2021,,120362.0,130115.0,120404.0,94829.0,465710,465710,A,A,A,A,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,53369,53369,53369,53369,CPS_NOT_APPLICABLE,R7_process_activity
SEPA,Kerry Ingredients (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000531,UK-S-IN-12321,Glenochil Yeast Factory,2021,,29531.0,26866.0,20978.0,24946.0,102321,102321,A,A,A,A,1089,Manufacture of other food products n.e.c.,COMBUSTION_OF_FUELS,3992,3992,3992,3992,CPS_NOT_APPLICABLE,R6_industrial_combustion
SEPA,Scottish Hydro-Electric Power Distribution Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000534,UK-S-IN-12369,Battery Point Power Station,2021,,44760.0,716.0,2181.0,3189.0,50846,50846,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
SEPA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000535,UK-S-IN-12359,St. Fergus North Sea Gas Terminal,2021,,47052.0,34572.0,47624.0,36692.0,165940,165940,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,9158,9158,9158,9158,CPS_NOT_APPLICABLE,R6_industrial_combustion
